gene_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
ENSDARG00000102604	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102605	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102619	0	0	1	0	1	2	0	0	0	0	0	0
ENSDARG00000102627	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102629	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102633	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102637	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102641	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000102644	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102646	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102649	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102650	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102652	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102653	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102661	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102663	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102664	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102666	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102672	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102676	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102677	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102685	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102689	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102693	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102694	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102699	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102703	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102708	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102710	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102711	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102712	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102723	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102726	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102728	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102732	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102739	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102743	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102745	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102751	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102760	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102764	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102768	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102775	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102779	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102785	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102786	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102795	0	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000102801	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102807	0	0	1	1	3	1	0	0	0	0	0	0
ENSDARG00000102811	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102812	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102816	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102818	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102821	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102830	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102833	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102836	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102840	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102842	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102843	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102844	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102848	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102850	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102862	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102864	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102869	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102872	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102876	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102881	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102882	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102886	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102903	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102905	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102909	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102917	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102918	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102919	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102925	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102942	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102944	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102949	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102954	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102957	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102958	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102971	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102979	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102980	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102985	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102988	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102993	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103005	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103010	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103018	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103029	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103033	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103039	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103041	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103043	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103045	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103048	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103055	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103061	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103062	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103068	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103074	0	1	0	0	3	0	7	0	2	2	1	0
ENSDARG00000103076	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103080	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103084	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103085	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103089	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103090	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103094	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103100	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103103	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103105	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103110	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103112	0	0	4	1	5	1	0	0	0	0	0	0
ENSDARG00000103116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103120	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103121	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000103126	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103128	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103136	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103140	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103141	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000103152	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103153	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103160	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103161	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103165	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103166	0	1	0	0	0	0	1	0	0	0	0	0
ENSDARG00000103168	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103171	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103178	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103179	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103180	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103182	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103194	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103201	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103202	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103209	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103212	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103214	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103219	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103223	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103228	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103233	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103240	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103242	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103243	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103245	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103258	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103262	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103263	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103267	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103268	0	0	3	0	2	1	0	0	0	0	0	0
ENSDARG00000103269	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103270	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103274	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103278	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103280	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103282	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103291	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103293	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103301	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103302	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103315	0	0	1	1	1	2	0	0	0	0	0	0
ENSDARG00000103321	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103323	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103325	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103327	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103328	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103329	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103331	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103334	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103335	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103338	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103351	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103352	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103353	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103354	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103355	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103356	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103360	0	0	2	2	3	0	0	0	0	0	0	0
ENSDARG00000103363	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103366	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103368	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103372	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103374	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103378	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103382	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103384	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103389	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103392	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103393	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103402	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103406	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103407	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103408	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103410	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103411	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103412	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103416	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103421	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103425	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103427	0	2	1	1	6	0	0	0	0	0	0	0
ENSDARG00000103429	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103431	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103434	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103448	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103463	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103465	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103469	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103473	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103474	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103475	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103481	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103486	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103487	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103488	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103491	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103496	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103499	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103500	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103502	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103504	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103508	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103513	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103524	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103526	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103531	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103536	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103538	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103539	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103548	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103549	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103550	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103557	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103558	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103559	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103560	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103561	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103569	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103570	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103573	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103587	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103593	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103599	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103601	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103611	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103616	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103617	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103620	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103622	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103625	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103627	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103628	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103629	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103633	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103635	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103652	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103657	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103660	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103661	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103664	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103668	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103675	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103681	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103682	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000103686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103693	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103695	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103709	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103710	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103717	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103719	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103728	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103729	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103734	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000103738	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000103742	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103745	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103749	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103753	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103756	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103757	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103758	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103773	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103776	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103778	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103780	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103782	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103788	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103793	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103801	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103803	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103805	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103806	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103807	0	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000103808	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103812	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103814	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000103815	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103835	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103839	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103857	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103861	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103863	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103867	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103869	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103870	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103873	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103877	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103881	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103888	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103895	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103896	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103898	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103901	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103913	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103916	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103920	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103921	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103925	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103928	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103930	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103931	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103944	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103945	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103948	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103960	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103963	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103965	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103968	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103974	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103982	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103990	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103995	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103999	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104000	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104001	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104003	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104010	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104012	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104019	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104021	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104025	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104029	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104032	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104033	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104044	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104050	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104051	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104052	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104053	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104055	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104060	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104061	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104063	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104070	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104073	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104079	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104081	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104092	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104099	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104102	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104104	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104115	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104121	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104123	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104127	0	0	0	0	0	0	0	0	0	0	0	0
