# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz11.100.gtf" "-F" "GTF" "-t" "gene" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer11ensembl/V3/gene.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000106969	8	23342883	23342998	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000052402	8	23355484	23381548	+	26065	0	0	1	0	0	0	1	0	0	0	1	0
ENSDARG00000042927	8	23381892	23390368	+	8477	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092373	8	23387884	23390217	-	2334	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095805	8	23390844	23396194	+	5351	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000026799	8	23395469	23405105	+	9637	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042922	8	23415023	23416362	-	1340	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078279	8	23436411	23454577	+	18167	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000013607	8	23485079	23553859	+	68781	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000026350	8	23560183	23578660	-	18478	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000014587	8	23579974	23612462	-	32489	0	0	0	0	0	0	0	0	1	2	1	0
ENSDARG00000052379	8	23615132	23638031	+	22900	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059646	8	23639124	23656730	+	17607	0	0	1	2	2	1	0	0	0	0	0	0
ENSDARG00000075333	8	23658626	23670494	+	11869	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000094451	8	23672254	23702295	-	30042	0	0	0	0	0	1	0	0	0	1	0	0
ENSDARG00000078114	8	23689992	23701880	-	11889	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009473	8	23703464	23726040	+	22577	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000028295	8	23725957	23731213	+	5257	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068870	8	23731483	23737370	+	5888	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042905	8	23738122	23742985	+	4864	0	1	13	1	6	2	8	1	7	3	4	3
ENSDARG00000095855	8	23745167	23751896	+	6730	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078155	8	23753273	23776399	-	23127	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078917	8	23776570	23780402	-	3833	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104511	8	23781005	23781394	+	390	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034457	8	23781028	23783633	-	2606	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000042899	8	23783066	23809686	+	26621	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000068855	8	23809843	23826084	+	16242	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000000857	8	23826985	23860719	+	33735	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000073997	8	23861461	23879395	+	17935	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000056458	8	23876928	23885016	-	8089	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061466	8	23916647	24076844	+	160198	0	0	3	0	1	0	0	0	0	0	0	0
ENSDARG00000094586	8	23917588	23920716	+	3129	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106022	8	24064210	24064295	+	86	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068833	8	24107030	24113604	-	6575	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110655	8	24110045	24151252	+	41208	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000075694	8	24122498	24135171	-	12674	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039443	8	24246659	24252933	-	6275	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042816	8	24281512	24295947	+	14436	0	0	1	0	0	0	1	0	0	0	0	0
ENSDARG00000076920	8	24296639	24466515	+	169877	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114493	8	24329433	24332284	-	2852	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114843	8	24352719	24366726	-	14008	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110283	8	24422393	24502997	-	80605	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114278	8	24500116	24697586	-	197471	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000095822	8	24706551	24711139	+	4589	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073948	8	24714733	24730185	-	15453	0	1	1	0	0	0	0	0	0	0	0	0
ENSDARG00000068792	8	24717002	24721472	+	4471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090194	8	24730120	24744290	+	14171	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042807	8	24745041	24779395	+	34355	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000073847	8	24788499	24791060	-	2562	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000111246	8	24799688	24803111	-	3424	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068787	8	24854600	24890992	+	36393	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095917	8	24866985	24908943	-	41959	0	0	2	1	1	1	0	0	0	0	0	0
ENSDARG00000061288	8	24928632	24965308	-	36677	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056210	8	24968098	24970790	-	2693	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056331	8	24971890	25011157	-	39268	0	0	2	0	1	0	0	0	0	0	0	0
ENSDARG00000112911	8	24979920	24980036	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000001621	8	25019542	25034411	-	14870	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061314	8	25034529	25040762	+	6234	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000056252	8	25041713	25074319	-	32607	0	1	1	0	0	0	0	0	0	0	0	0
ENSDARG00000000690	8	25079470	25090458	+	10989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056268	8	25091407	25106682	+	15276	0	0	1	0	0	0	0	0	1	0	0	0
ENSDARG00000079620	8	25117390	25120231	-	2842	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000030644	8	25145464	25220957	+	75494	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055570	8	25173317	25177767	+	4451	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042529	8	25225590	25247284	-	21695	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000029952	8	25247245	25293690	+	46446	0	1	1	1	1	0	0	0	0	0	0	0
ENSDARG00000042533	8	25295160	25297928	+	2769	0	1	2	0	1	0	1	0	0	0	0	0
ENSDARG00000029473	8	25299069	25301802	+	2734	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088116	8	25302172	25307014	+	4843	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005704	8	25308003	25329967	-	21965	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011553	8	25329032	25338709	-	9678	0	3	2	0	1	2	0	0	0	0	2	1
ENSDARG00000095412	8	25339517	25341488	+	1972	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086708	8	25342896	25351695	+	8800	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000023861	8	25351863	25358860	+	6998	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077907	8	25359394	25367173	+	7780	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075307	8	25368034	25422191	-	54158	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000075793	8	25423133	25569920	-	146788	0	2	3	3	2	0	0	0	0	0	0	0
ENSDARG00000042536	8	25569903	25572071	+	2169	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019973	8	25590841	25605537	-	14697	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009901	8	25615781	25625800	+	10020	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015149	8	25629722	25643932	+	14211	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042545	8	25650229	25707421	-	57193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005015	8	25708067	25716074	-	8008	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055750	8	25716308	25729543	-	13236	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094262	8	25731012	25734935	-	3924	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097877	8	25733872	25748852	+	14981	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000055753	8	25750963	25771474	-	20512	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055757	8	25761654	25766675	+	5022	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042552	8	25767610	25808403	+	40794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098765	8	25771171	25805226	-	34056	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068641	8	25811892	25817106	-	5215	0	1	1	2	0	0	0	0	0	0	0	0
ENSDARG00000055759	8	25818622	25846188	-	27567	0	0	4	0	2	0	0	0	0	0	0	0
ENSDARG00000030867	8	25858224	25874426	-	16203	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055763	8	25892319	25900351	+	8033	0	0	2	1	0	0	0	0	0	0	0	0
ENSDARG00000094673	8	25900049	25906026	+	5978	0	1	0	0	1	0	0	0	0	0	0	0
ENSDARG00000042616	8	25913787	25951806	+	38020	0	0	1	2	0	0	0	0	0	0	0	0
ENSDARG00000061023	8	25959940	25971552	+	11613	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061044	8	25973151	25980694	-	7544	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110251	8	25988617	26033176	-	44560	0	0	0	1	1	0	0	0	0	0	0	0
ENSDARG00000082598	8	26005588	26005669	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039754	8	26007308	26032245	+	24938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012848	8	26034623	26057401	+	22779	0	1	1	0	2	1	1	0	0	0	0	0
ENSDARG00000006900	8	26059677	26079140	+	19464	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000082377	8	26082308	26082409	+	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080568	8	26082534	26082623	+	90	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068602	8	26083808	26098075	+	14268	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055825	8	26125218	26212523	+	87306	0	0	2	1	0	0	0	0	0	0	0	0
ENSDARG00000113779	8	26142533	26142647	+	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092715	8	26220175	26229796	-	9622	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078571	8	26226044	26241202	+	15159	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000097292	8	26253252	26267110	+	13859	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055835	8	26268100	26288506	+	20407	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036820	8	26292560	26326501	+	33942	0	0	1	0	1	0	0	0	1	0	1	0
ENSDARG00000033184	8	26329482	26369115	+	39634	0	0	0	0	0	0	0	0	1	0	0	1
ENSDARG00000097561	8	26329818	26368366	-	38549	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068590	8	26372115	26376289	+	4175	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036818	8	26373149	26381305	+	8157	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092123	8	26382604	26388090	-	5487	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000010862	8	26396552	26408670	+	12119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036811	8	26410197	26427311	+	17115	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000094240	8	26427549	26428181	+	633	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055970	8	26432639	26449831	+	17193	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000007560	8	26522013	26573963	+	51951	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011672	8	26586484	26609259	-	22776	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000068575	8	26701038	26709959	-	8922	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093606	8	26702003	26703235	-	1233	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076923	8	26714532	26792912	-	78381	0	0	2	0	1	0	0	0	1	0	0	0
ENSDARG00000092035	8	26818446	26838845	+	20400	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090721	8	26859639	26864227	+	4589	0	1	1	0	0	2	0	0	1	0	0	0
ENSDARG00000016830	8	26868105	26887308	+	19204	0	1	2	0	0	0	0	0	0	1	0	0
ENSDARG00000017055	8	26902358	26918516	-	16159	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068572	8	26923613	26961779	-	38167	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097186	8	26977429	26979079	-	1651	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117650	8	27168264	27173175	+	4912	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117239	8	27179689	27180908	+	1220	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117265	8	27183274	27201164	-	17891	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117362	8	27190786	27194723	+	3938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117347	8	27197082	27199090	-	2009	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095393	8	27203326	27206934	-	3609	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000020292	8	27361687	27515540	-	153854	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000018328	8	27555314	27624329	+	69016	0	0	1	1	4	0	0	0	0	0	0	0
ENSDARG00000093641	8	27596435	27606953	-	10519	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056065	8	27630692	27656765	-	26074	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061177	8	27659244	27687095	-	27852	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000107731	8	27727970	27728086	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032234	8	27743550	27768785	+	25236	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056090	8	27807266	27827660	+	20395	0	0	1	0	2	1	0	0	1	0	0	0
ENSDARG00000056091	8	27823012	27858465	-	35454	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056101	8	28065803	28232817	+	167015	1	1	4	1	3	0	0	0	0	0	0	0
ENSDARG00000095929	8	28207354	28228296	-	20943	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061204	8	28241100	28259779	-	18680	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000109841	8	28257219	28269008	+	11790	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073900	8	28259347	28267364	+	8018	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012553	8	28267546	28274552	-	7007	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095898	8	28294476	28295796	-	1321	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056111	8	28297066	28304534	-	7469	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003098	8	28305213	28342487	-	37275	2	0	2	0	3	0	0	0	0	0	0	0
ENSDARG00000042708	8	28345352	28349859	-	4508	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000112728	8	28350921	28357177	-	6257	0	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000042717	8	28358161	28365547	+	7387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100631	8	28371496	28383458	+	11963	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007923	8	28398780	28408410	-	9631	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000042725	8	28448267	28449782	-	1516	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042732	8	28452738	28466870	+	14133	1	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000042737	8	28467893	28477739	+	9847	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108217	8	28512492	28512607	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056175	8	28527776	28534245	+	6470	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000079160	8	28547687	28549133	+	1447	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000067544	8	28593707	28595491	+	1785	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103179	8	28627060	28628782	+	1723	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101609	8	28629741	28641450	+	11710	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021369	8	28654289	28655338	-	1050	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069478	8	28667021	28695383	+	28363	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000022139	8	28695914	28703318	+	7405	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075919	8	28724692	28868452	+	143761	0	1	3	0	0	0	0	0	0	0	0	0
ENSDARG00000055302	8	28900689	29587703	+	687015	1	5	14	7	14	7	0	0	0	1	0	0
ENSDARG00000096836	8	29581495	29635923	-	54429	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000055294	8	29593986	29595615	+	1630	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014041	8	29635968	29652415	+	16448	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078569	8	29655948	29658171	-	2224	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000024522	8	29670527	29677302	-	6776	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093227	8	29688511	29698282	-	9772	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037598	8	29701428	29706882	-	5455	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055290	8	29710110	29713621	-	3512	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077504	8	29718692	29719393	-	702	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000024540	8	29726620	29734951	+	8332	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000110581	8	29742237	29769157	+	26921	1	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000060796	8	29770098	29851706	-	81609	1	1	4	4	7	3	0	0	0	0	0	1
ENSDARG00000023287	8	29852353	29876413	+	24061	0	0	1	1	0	1	0	0	0	0	0	0
ENSDARG00000097806	8	29894444	29910763	+	16320	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012403	8	29898715	29930821	-	32107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106269	8	29912634	29912750	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016404	8	29962635	30068277	+	105643	0	0	0	1	0	1	0	0	0	0	0	0
ENSDARG00000095859	8	29963024	29966285	+	3262	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055232	8	30112624	30156117	+	43494	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068461	8	30159329	30316436	-	157108	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000080599	8	30162492	30162633	-	142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080833	8	30167435	30167525	-	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081915	8	30167630	30167704	-	75	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080246	8	30176805	30176922	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055225	8	30325902	30424182	-	98281	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000092006	8	30368731	30372243	+	3513	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004318	8	30425700	30450072	+	24373	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042485	8	30452945	30454096	+	1152	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060745	8	30456161	30494617	+	38457	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042329	8	30501170	30593651	+	92482	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000006719	8	30600386	30664631	+	64246	0	0	0	1	0	1	0	0	0	0	0	0
ENSDARG00000033706	8	30664077	30684625	+	20549	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011521	8	30699429	30730675	+	31247	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068438	8	30730628	30742233	-	11606	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000013800	8	30742898	30745598	+	2701	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042452	8	30743263	30755977	+	12715	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042440	8	30758169	30779101	-	20933	0	0	0	0	0	1	1	0	0	0	0	0
ENSDARG00000095177	8	30778205	30778501	+	297	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074066	8	30780985	30782089	+	1105	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079880	8	30784020	30784982	+	963	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042428	8	30787111	30791266	-	4156	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000026325	8	30797363	30825415	+	28053	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000033871	8	30921403	30929638	+	8236	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033647	8	30929704	30944491	-	14788	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000042409	8	30949968	30979494	-	29527	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000115445	8	30999914	31000028	-	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068415	8	31008287	31013664	+	5378	0	0	1	0	1	1	0	0	0	0	1	0
ENSDARG00000020702	8	31016180	31031534	+	15355	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077536	8	31030613	31053872	-	23260	0	0	4	0	0	0	1	0	0	2	0	0
ENSDARG00000020114	8	31057115	31075015	-	17901	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068409	8	31099264	31107537	-	8274	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000060368	8	31119548	31148319	+	28772	0	1	0	3	1	0	0	0	0	0	0	0
ENSDARG00000085259	8	31221039	31221157	+	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076873	8	31248917	31254368	+	5452	1	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000115950	8	31349522	31382196	+	32675	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019417	8	31367667	31369161	-	1495	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000020926	8	31375119	31384620	-	9502	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000074087	8	31387563	31403948	-	16386	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068400	8	31406731	31417139	-	10409	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093549	8	31435452	31443334	+	7883	0	0	7	1	6	0	0	1	3	0	1	0
ENSDARG00000092042	8	31438472	31440158	+	1687	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054771	8	31465222	31606514	-	141293	0	1	1	0	1	0	0	0	0	0	0	0
ENSDARG00000074170	8	31646031	31701157	-	55127	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054777	8	31704624	31716302	-	11679	0	0	1	0	1	1	0	0	0	0	0	0
ENSDARG00000013063	8	31716872	31818916	+	102045	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000054794	8	31821396	31862854	+	41459	0	1	3	0	1	0	0	0	0	0	0	0
ENSDARG00000042172	8	31872992	31899329	+	26338	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000060601	8	31901318	31919624	-	18307	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000073720	8	31923858	31938364	-	14507	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093745	8	31941650	31943435	+	1786	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054224	8	32028367	32354721	-	326355	0	0	7	0	0	1	0	0	1	0	0	0
ENSDARG00000085362	8	32188146	32188273	+	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031044	8	32376936	32386042	-	9107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054199	8	32389838	32403826	+	13989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104992	8	32402441	32412923	+	10483	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117624	8	32427579	32431477	-	3899	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117654	8	32435738	32446891	-	11154	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117355	8	32451956	32453546	-	1591	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117811	8	32453652	32456337	-	2686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117554	8	32456407	32457592	-	1186	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117401	8	32460395	32463722	-	3328	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117303	8	32472628	32473799	-	1172	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089418	8	32481577	32497815	-	16239	0	0	2	0	1	0	0	0	0	0	0	0
ENSDARG00000042159	8	32501405	32506569	-	5165	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054186	8	32516160	32599858	+	83699	0	0	1	0	1	1	0	0	0	0	0	0
ENSDARG00000086060	8	32613680	32666257	+	52578	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079327	8	32613916	32785627	+	171712	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000092658	8	32787850	32794476	-	6627	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078550	8	32801818	32805214	-	3397	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078152	8	32851241	32894203	-	42963	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068370	8	32914626	33114202	-	199577	0	1	3	1	3	0	0	0	0	0	0	0
ENSDARG00000108115	8	32931643	32931759	-	117	0	0	0	0	0	0	0	0	0	0	0	0
