# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz10.91.gtf" "-F" "GTF" "-t" "gene" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer10ensembl/V3/gene.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000043960	20	162255	166354	-	4100	0	0	1	0	0	0	0	0	0	0	0	1
ENSDARG00000043963	20	170642	194206	-	23565	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102660	20	183527	183645	+	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071040	20	197642	200295	-	2654	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071042	20	201393	205987	+	4595	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043973	20	207906	223285	-	15380	0	0	1	0	2	1	0	0	0	0	0	0
ENSDARG00000020785	20	230251	271330	+	41080	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000043982	20	274360	329470	+	55111	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000096620	20	274421	289054	+	14634	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071048	20	288118	296230	-	8113	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071049	20	316400	329897	+	13498	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096654	20	331780	333984	+	2205	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000025319	20	340337	408638	+	68302	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077859	20	411852	415177	+	3326	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000074540	20	417176	422500	+	5325	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000007496	20	429878	450011	-	20134	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000027807	20	451800	475349	-	23550	0	0	1	0	0	0	0	0	1	0	0	0
ENSDARG00000006797	20	483977	544278	+	60302	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000101535	20	494770	498370	-	3601	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017988	20	545611	567877	+	22267	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069661	20	570958	576730	+	5773	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000005629	20	582190	600163	+	17974	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007151	20	601658	615665	+	14008	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014232	20	626267	654106	-	27840	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102923	20	679666	691744	+	12079	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044016	20	694913	756393	+	61481	0	0	2	0	1	1	0	0	0	0	0	0
ENSDARG00000077187	20	757782	784426	-	26645	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043912	20	791270	802444	+	11175	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071017	20	805633	827242	+	21610	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006332	20	830757	873548	-	42792	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000009020	20	881438	894492	-	13055	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032261	20	923053	1099230	-	176178	0	1	2	0	2	0	0	0	0	0	0	0
ENSDARG00000100202	20	1067832	1068777	+	946	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043904	20	1100632	1104569	+	3938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043902	20	1111266	1130439	-	19174	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014057	20	1137567	1153456	-	15890	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033489	20	1156925	1171084	-	14160	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000033138	20	1175560	1178183	+	2624	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000097375	20	1177253	1177883	-	631	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096569	20	1179540	1181356	+	1817	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000029370	20	1182326	1218777	-	36452	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003751	20	1219635	1248043	-	28409	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019747	20	1251700	1255349	+	3650	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034076	20	1257358	1270412	+	13055	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000015201	20	1273162	1293711	-	20550	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000043884	20	1295669	1307033	+	11365	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021509	20	1308683	1329470	+	20788	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010425	20	1333869	1363090	-	29222	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043877	20	1364848	1372194	+	7347	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095751	20	1377738	1385482	+	7745	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090722	20	1377865	1400830	+	22966	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000010619	20	1402366	1418430	-	16065	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063416	20	1420722	1540060	-	119339	0	0	1	1	1	0	0	0	0	0	0	0
ENSDARG00000087292	20	1561286	1650758	-	89473	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000096547	20	1589413	1650702	+	61290	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108854	20	1670879	1689132	-	18254	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078070	20	1702593	1714700	-	12108	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102173	20	1771735	1773087	-	1353	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099390	20	1883458	1959629	+	76172	0	0	0	1	0	0	0	0	1	0	0	0
ENSDARG00000033587	20	1980825	1995854	+	15030	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074740	20	2040059	2075980	-	35922	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043847	20	2091650	2107914	-	16265	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000025983	20	2112730	2179604	+	66875	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000108824	20	2186983	2187715	+	733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031540	20	2201154	2215338	+	14185	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096551	20	2235227	2239906	+	4680	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094978	20	2255227	2257696	+	2470	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093374	20	2260592	2391775	-	131184	0	0	1	1	1	0	0	1	1	1	0	0
ENSDARG00000043843	20	2402637	2462287	+	59651	0	1	2	1	2	2	0	0	1	0	0	0
ENSDARG00000097602	20	2480358	2481778	-	1421	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000029157	20	2482459	2566952	-	84494	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000032571	20	2572251	2592107	+	19857	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077029	20	2593387	2624083	-	30697	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000040179	20	2625692	2630403	+	4712	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021997	20	2631378	2650958	-	19581	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000040180	20	2651939	2664115	+	12177	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032277	20	2660374	2696451	-	36078	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058729	20	2699210	2709191	-	9982	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000040184	20	2714688	2728646	+	13959	0	1	0	0	1	1	0	0	1	0	0	0
ENSDARG00000011468	20	2844679	2846205	+	1527	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043858	20	2862762	2936382	-	73621	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043856	20	2937165	2966128	+	28964	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000043854	20	2956250	2991286	-	35037	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000005416	20	2992403	3074322	-	81920	0	0	1	1	2	0	0	0	1	0	0	0
ENSDARG00000078327	20	3095757	3118041	+	22285	0	1	0	1	2	0	0	0	0	0	0	0
ENSDARG00000058835	20	3132647	3183121	-	50475	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096613	20	3149583	3153328	-	3746	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012467	20	3201392	3220609	-	19218	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104103	20	3221378	3258838	-	37461	0	1	0	1	0	0	0	0	0	0	0	0
ENSDARG00000033134	20	3260119	3270588	+	10470	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000094486	20	3272687	3273290	-	604	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000045857	20	3272730	3292516	-	19787	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000004049	20	3298762	3302235	-	3474	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104781	20	3305103	3305319	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098926	20	3305104	3305319	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100457	20	3306065	3306281	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103728	20	3306066	3306281	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104579	20	3306982	3307197	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101231	20	3307944	3308160	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098146	20	3307945	3308160	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099893	20	3308908	3309124	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098412	20	3308909	3309124	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100343	20	3309888	3310104	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098921	20	3309889	3310104	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101148	20	3310852	3311068	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099778	20	3310853	3311068	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098434	20	3312012	3312226	-	215	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103153	20	3312974	3313190	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098939	20	3312975	3313190	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102084	20	3313954	3314170	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103107	20	3313955	3314170	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099125	20	3315110	3315325	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103839	20	3315111	3315325	-	215	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101370	20	3316074	3316290	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100189	20	3316075	3316290	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101643	20	3317041	3317257	-	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102373	20	3317042	3317257	-	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079571	20	3321747	3328025	+	6279	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000058801	20	3328741	3385379	-	56639	1	0	0	0	1	0	0	0	0	0	1	0
ENSDARG00000106218	20	3386499	3398822	+	12324	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017795	20	3418897	3792791	+	373895	0	1	3	0	2	0	1	0	0	0	0	0
ENSDARG00000074401	20	3844866	3873735	-	28870	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078606	20	3874239	3883266	+	9028	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108787	20	3896009	3970804	-	74796	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063211	20	3977564	3979857	-	2294	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104709	20	3981495	3996252	+	14758	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079979	20	4000439	4005399	+	4961	0	0	0	0	0	2	0	0	0	0	0	0
ENSDARG00000074757	20	4020975	4033951	-	12977	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063242	20	4034078	4077871	+	43794	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000088444	20	4078267	4089231	+	10965	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079107	20	4083736	4100620	-	16885	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043842	20	4104273	4115492	-	11220	0	0	2	0	0	0	1	0	0	0	0	0
ENSDARG00000103210	20	4104978	4106541	-	1564	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103492	20	4116103	4118481	+	2379	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105277	20	4120017	4196339	+	76323	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000067725	20	4198971	4199774	+	804	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107587	20	4210821	4215199	-	4379	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000067727	20	4221954	4286363	+	64410	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000099075	20	4234829	4236120	-	1292	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099252	20	4505888	4513709	+	7822	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098233	20	4530242	4610309	+	80068	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009585	20	4669863	4695220	-	25358	0	0	2	0	1	0	0	0	0	0	0	0
ENSDARG00000019001	20	4699487	4723736	-	24250	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037064	20	4726849	4750537	-	23689	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037066	20	4750603	4771185	+	20583	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037069	20	4784822	4840760	-	55939	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000037070	20	4842385	4853442	+	11058	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000092503	20	4855142	5009873	-	154732	0	1	2	0	5	0	0	0	1	0	0	0
ENSDARG00000092335	20	4863165	4864564	-	1400	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096608	20	5008276	5015039	+	6764	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037073	20	5022355	5027411	+	5057	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034146	20	5031205	5051510	+	20306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100135	20	5032011	5032141	+	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012137	20	5063655	5094363	+	30709	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093477	20	5089570	5100926	+	11357	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079555	20	5113249	5185006	-	71758	0	1	0	0	1	0	0	0	0	0	0	0
ENSDARG00000004262	20	5192739	5223338	-	30600	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000089177	20	5227893	5246623	-	18731	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000053859	20	5257779	5284930	-	27152	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074287	20	5286081	5324788	-	38708	0	0	0	0	2	0	0	0	0	0	1	0
ENSDARG00000091563	20	5335901	5355470	-	19570	0	1	2	0	0	1	0	0	0	0	0	0
ENSDARG00000087078	20	5379555	5379689	+	135	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062693	20	5518645	5921039	+	402395	0	3	3	2	6	3	0	0	0	0	0	1
ENSDARG00000084816	20	5569482	5569599	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103771	20	5941369	5965152	+	23784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101572	20	5970753	5993058	-	22306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037195	20	5993528	6036439	+	42912	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061040	20	6045273	6087828	-	42556	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000037191	20	6098575	6114084	+	15510	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010301	20	6120074	6153511	-	33438	0	1	2	2	3	0	0	0	0	0	0	0
ENSDARG00000037190	20	6164739	6171275	+	6537	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000024208	20	6198019	6214134	-	16116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038866	20	6263722	6486869	-	223148	0	0	2	0	1	3	0	0	0	0	0	0
ENSDARG00000107454	20	6291448	6291563	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106776	20	6488563	6490566	-	2004	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037533	20	6503701	6526592	+	22892	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037532	20	6526576	6542515	-	15940	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000037528	20	6543313	6550986	+	7674	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095654	20	6553727	6586862	+	33136	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031911	20	6561364	6676694	+	115331	0	0	0	0	2	0	1	0	0	0	0	0
ENSDARG00000095130	20	6591852	6593723	-	1872	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099144	20	6766300	6814290	+	47991	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099351	20	6818827	6822741	-	3915	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069026	20	6904939	7010336	-	105398	0	2	0	1	1	0	0	0	0	0	0	0
ENSDARG00000106674	20	6929801	6929917	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039684	20	7062991	7079733	-	16743	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039682	20	7080755	7090591	-	9837	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034707	20	7094275	7114758	+	20484	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000028541	20	7132153	7141316	-	9164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000013236	20	7159221	7186931	-	27711	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095606	20	7190419	7202575	+	12157	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091904	20	7220093	7239388	+	19296	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086265	20	7254000	7261891	+	7892	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039677	20	7272071	7304010	-	31940	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000076945	20	7337612	7361832	+	24221	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000106563	20	7351199	7351315	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039665	20	7367356	7387461	+	20106	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074185	20	7408104	7443189	+	35086	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059925	20	7453149	7595747	-	142599	1	0	1	0	1	2	0	0	1	0	0	0
ENSDARG00000046081	20	7596472	7605367	+	8896	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000093075	20	7624543	7641532	-	16990	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096556	20	7811876	7813603	+	1728	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059933	20	7976778	8036843	-	60066	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000060641	20	8041000	8078510	+	37511	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086874	20	8093970	8106979	-	13010	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078072	20	8113331	8122933	-	9603	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059939	20	8130963	8431836	-	300874	1	0	4	3	8	2	1	1	0	0	0	0
ENSDARG00000091901	20	8806763	8847355	-	40593	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106077	20	8946669	8946784	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080258	20	8949164	8949265	-	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093163	20	9006121	9008242	+	2122	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106167	20	9011036	9019597	+	8562	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090503	20	9070940	9107366	-	36427	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034693	20	9108457	9135313	-	26857	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043687	20	9136630	9290735	+	154106	0	1	1	1	0	0	0	0	0	0	0	0
ENSDARG00000043684	20	9141026	9160584	+	19559	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043680	20	9184562	9212259	-	27698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092174	20	9223498	9229033	+	5536	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012390	20	9235775	9251298	+	15524	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000001891	20	9254055	9290513	-	36459	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033742	20	9289560	9313469	+	23910	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106457	20	9311695	9311810	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043673	20	9367910	9433524	+	65615	0	1	3	0	3	1	0	0	0	0	0	0
ENSDARG00000043676	20	9391763	9392491	+	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002467	20	9433709	9440282	-	6574	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000033201	20	9441226	9474710	-	33485	0	1	2	0	4	1	0	0	0	0	0	0
ENSDARG00000037046	20	9487232	9579619	+	92388	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021443	20	9588134	9593206	-	5073	0	0	2	0	0	1	0	1	0	0	0	0
ENSDARG00000009471	20	9656474	9687637	-	31164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037033	20	9696754	9707426	+	10673	0	0	0	1	1	0	0	0	0	0	0	0
ENSDARG00000091922	20	9732881	9734898	+	2018	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089556	20	9764503	9773184	-	8682	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000037038	20	9776124	9789094	+	12971	0	1	2	1	0	0	0	0	0	0	0	0
ENSDARG00000037040	20	9789150	9793677	-	4528	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037042	20	9794692	9836570	+	41879	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000028354	20	9841529	9861183	+	19655	0	1	13	3	9	3	0	0	0	0	0	0
ENSDARG00000106028	20	9919028	9919144	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070781	20	9971266	9976473	-	5208	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057911	20	9983546	9993078	-	9533	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087015	20	10066165	10066461	-	297	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070786	20	10070510	10077890	-	7381	0	0	0	0	1	0	0	0	0	0	0	1
ENSDARG00000077840	20	10111350	10133202	-	21853	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062849	20	10179057	10233040	+	53984	0	0	0	1	2	0	0	0	0	0	0	0
ENSDARG00000043664	20	10299821	10300918	-	1098	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096558	20	10365961	10435573	-	69613	0	1	2	1	6	0	1	0	0	0	0	0
ENSDARG00000043665	20	10496775	10500711	-	3937	0	0	0	0	0	0	1	0	1	1	0	0
ENSDARG00000097342	20	10502234	10502818	+	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083738	20	10502381	10502650	+	270	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043667	20	10511746	10532886	+	21141	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090850	20	10550785	10553957	+	3173	0	0	0	0	0	0	2	0	1	1	0	0
ENSDARG00000090286	20	10556860	10560171	+	3312	0	0	0	0	0	0	2	1	3	1	0	0
ENSDARG00000070757	20	10736052	10743244	+	7193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079355	20	11100065	11179848	-	79784	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000096520	20	11631707	11636294	-	4588	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086518	20	11732865	11737165	+	4301	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000096567	20	11801889	11805821	+	3933	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106323	20	11982604	11987041	-	4438	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106465	20	11982604	11987041	+	4438	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096508	20	12205588	12209943	+	4356	0	1	1	0	0	0	1	0	2	1	1	0
ENSDARG00000096598	20	12241756	12245572	-	3817	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102842	20	12528853	12528970	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100833	20	12559246	12563614	+	4369	0	1	1	0	0	0	0	0	0	0	0	0
ENSDARG00000099854	20	12592953	12594942	+	1990	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105492	20	12672567	12749151	-	76585	0	0	4	1	3	0	0	0	0	0	0	0
ENSDARG00000105143	20	12705103	12712299	+	7197	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104547	20	12712184	12713887	-	1704	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101075	20	12755663	12757341	+	1679	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106391	20	12764283	12765561	-	1279	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100439	20	12809389	12828817	+	19429	0	0	0	0	3	0	0	0	0	0	0	0
ENSDARG00000098779	20	12934468	12938769	+	4302	0	0	0	0	0	0	0	0	0	0	0	0
