# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz10.91.gtf" "-F" "GTF" "-t" "transcript" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer10ensembl/V3/transcript.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000106294	8	45461115	45464338	+	3224	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099540	8	45557222	45558119	-	898	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095899	8	45600661	45602904	+	2244	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000074637	8	45669785	45670923	-	1139	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078157	8	45700760	45718180	-	17421	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108465	8;8	45723313;45728580	45735026;45735026	+;+	11714	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009212	8;8;8;8	45746992;45747764;45747769;45747892	45752208;45748517;45751258;45752204	-;-;-;-	5217	0	2	10	1	8	0	5	2	3	1	3	1
ENSDARG00000034270	8;8;8;8;8	45754605;45755575;45757002;45785687;45808968	45830602;45830602;45827175;45826946;45830398	-;-;-;-;-	75998	0	0	1	1	1	0	0	0	0	0	1	0
ENSDARG00000094471	8	45759774	45764740	+	4967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010070	8;8;8;8	45842260;45844871;45851557;45875886	45931812;45931812;45859479;45888947	-;-;-;-	89553	0	1	1	0	0	0	0	0	0	0	0	0
ENSDARG00000041576	8;8	45934529;45934552	45947905;45944719	+;+	13377	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060029	8;8	45940485;45953738	45997471;45997480	-;-	56996	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094251	8	46002959	46006319	+	3361	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075332	8	46017243	46037293	-	20051	0	0	0	0	3	0	0	0	0	0	0	0
ENSDARG00000068190	8;8	46049742;46049817	46052041;46052806	-;-	3065	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091876	8	46050265	46056658	+	6394	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053196	8;8	46069686;46069730	46314078;46314039	-;-	244393	1	0	1	1	2	0	1	0	0	1	0	0
ENSDARG00000027582	8;8	46209982;46210024	46213417;46213403	+;+	3436	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093188	8	46319471	46340711	+	21241	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079079	8;8	46320209;46439294	46449354;46447995	-;-	129146	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000010316	8;8;8;8	46345324;46345457;46345459;46364259	46378181;46378181;46378181;46378145	-;-;-;-	32858	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060002	8;8;8	46377615;46378722;46378722	46402955;46398503;46395423	+;+;+	25341	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077087	8	46411117	46425876	+	14760	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000028275	8;8	46438659;46491219	46500988;46501315	-;-	62657	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000094996	8;8	46463996;46468612	46478130;46478121	-;-	14135	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041540	8;8	46505268;46505864	46591208;46517213	-;-	85941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018361	8;8;8	46505998;46551453;46551457	46564185;46573569;46564419	-;-;-	67572	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088067	8	46529014	46531399	+	2386	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095734	8	46544899	46547282	+	2384	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053135	8	46579714	46589872	+	10159	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059397	8;8	46597362;46619789	46607520;46629389	+;+	19760	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000076857	8	46651083	46652325	+	1243	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087601	8;8	46660883;46699744	46755608;46709812	-;-	94726	0	1	0	1	0	0	0	0	1	1	0	0
ENSDARG00000018653	8;8;8;8	46767791;46767796;46769121;46818870	46903961;46903896;46903890;46896100	-;-;-;-	136171	0	0	2	1	0	0	0	0	0	0	0	0
ENSDARG00000106813	8	46775963	46776079	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068168	8	46905979	46907268	-	1290	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074897	8	46930867	46935793	-	4927	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000076414	8;8;8;8	46948555;46948925;46949100;47064179	47098260;47098062;47085698;47073545	+;+;+;+	149706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081199	8	47081754	47081871	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077114	8;8;8;8	47108567;47110309;47110397;47110574	47153362;47153470;47153156;47114179	+;+;+;+	44904	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004757	8;8;8;8;8	47153363;47153365;47153365;47156898;47158500	47161620;47161557;47161541;47161557;47161553	-;-;-;-;-	8258	0	0	0	0	0	0	0	1	1	1	0	2
ENSDARG00000041530	8;8;8;8	47162238;47168518;47168786;47168980	47215696;47215933;47215648;47215933	-;-;-;-	53696	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097853	8	47164196	47168567	+	4372	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092141	8;8	47197688;47206704	47207406;47208002	+;+	10315	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000030634	8	47219193	47222220	-	3028	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053087	8;8	47228641;47228655	47260616;47262086	+;+	33446	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108072	8;8;8	47311905;47311905;47320406	47320505;47320343;47324760	-;-;-	12856	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041511	8	47329338	47339289	-	9952	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059960	8;8;8	47497108;47582219;47618817	47633527;47633465;47631799	+;+;+	136420	0	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000107913	8	47515806	47515922	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007275	8;8	47644446;47644623	47676034;47677989	+;+	33544	0	0	7	2	3	0	0	0	0	0	0	0
ENSDARG00000052606	8	47688216	47733073	+	44858	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000101823	8	47737927	47762948	+	25022	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076566	8;8;8;8;8;8;8	47769629;47769631;47770061;47786016;47786239;47786340;47821772	47781373;47811762;47829422;47811762;47829290;47796959;47834326	-;-;-;-;-;-;-	64698	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000036684	8	47815292	47822963	+	7672	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006109	8;8	47826174;47828462	47830458;47830149	+;+	4285	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073801	8	47840369	47855464	-	15096	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000059746	8;8;8;8	47861081;47861083;47861161;47892984	47906825;47906825;47866129;47895046	+;+;+;+	45745	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000079504	8	47908742	47959911	+	51170	0	0	0	0	0	1	0	0	0	1	0	0
ENSDARG00000091917	8	48103919	48106989	-	3071	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000078324	8;8	48106771;48495686	48553386;48524873	+;+	446616	0	1	0	0	1	0	0	0	1	2	0	0
ENSDARG00000092738	8	48106919	48254005	+	147087	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108502	8	48186316	48186431	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107728	8	48401570	48401686	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092351	8;8	48525782;48525806	48538777;48538774	+;+	12996	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104072	8;8	48566148;48569331	48575710;48575647	+;+	9563	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000052948	8	48614629	48615582	+	954	0	0	0	1	0	0	2	0	0	0	0	0
ENSDARG00000052958	8;8	48620752;48620755	48621775;48621627	+;+	1024	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000052960	8	48624271	48628895	+	4625	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032577	8;8;8	48640726;48672382;48678521	48679342;48679313;48680358	-;-;-	39633	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000041462	8;8;8;8	48684827;48685660;48685660;48685839	48686383;48686642;48688373;48686161	-;-;-;-	3547	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104070	8	48702700	48704485	+	1786	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102529	8;8;8;8	48714236;48714551;48714608;48714611	48715281;48715542;48716838;48716505	-;-;-;-	2603	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104577	8	48743384	48744089	+	706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068145	8;8;8	48751221;48751454;48751514	48752184;48752337;48753599	-;-;-	2379	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106317	8	48761484	48763507	+	2024	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101779	8;8;8	48766126;48766498;48766501	48767432;48768660;48768631	-;-;-	2535	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100045	8;8;8;8	48778715;48780104;48780329;48780547	48781812;48780738;48781834;48781394	-;-;-;-	3120	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090171	8	48790192	48801818	-	11627	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107607	8	48806689	48809263	-	2575	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068149	8	48812633	48820967	+	8335	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000009557	8;8	48827313;48827314	48859003;48859003	-;-	31691	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017953	8;8;8	48859431;48860888;48869380	48946707;48946510;48946312	+;+;+	87277	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000012747	8;8	48953701;48953790	48970838;48970839	+;+	17139	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011855	8;8;8	48976998;48977200;48977477	49032455;49055643;49009544	+;+;+	78646	0	0	0	0	0	2	0	0	0	0	0	0
ENSDARG00000025854	8;8	49076518;49092427	49100591;49100613	+;+	24096	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000025858	8;8	49103270;49103308	49116282;49123267	+;+	19998	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000022493	8;8;8	49128737;49128749;49128936	49133982;49151876;49151862	+;+;+	23140	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093023	8	49161135	49163706	-	2572	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078485	8	49161138	49166416	+	5279	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000022684	8;8;8	49180999;49181001;49181256	49183731;49183716;49183649	-;-;-	2733	0	1	8	6	7	1	0	0	1	0	0	1
ENSDARG00000075375	8;8	49183524;49202443	49212530;49212489	-;-	29007	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015293	8;8	49217089;49217288	49218714;49218550	-;-	1626	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073996	8;8	49234937;49246325	49315875;49315833	-;-	80939	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000036630	8	49322016	49356619	-	34604	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000068127	8;8	49368118;49369975	49384300;49386810	-;-	18693	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095682	8	49390121	49391534	+	1414	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096449	8;8	49395494;49408523	49410701;49410742	-;-	15249	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002230	8;8;8;8	49415307;49415307;49415307;49416074	49443170;49443241;49443241;49443241	-;-;-;-	27935	1	1	3	3	7	2	0	0	0	0	0	0
ENSDARG00000068125	8;8	49444894;49444909	49459177;49447984	+;+	14284	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000068124	8;8	49486098;49489257	49510688;49506815	-;-	24591	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076250	8	49582256	49617352	+	35097	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000059885	8;8;8	49614994;49629177;49649826	49713414;49634559;49713135	-;-;-	98421	0	1	1	2	3	0	0	0	0	0	0	0
ENSDARG00000068123	8;8;8;8	49717618;49727086;49731383;49736326	49739985;49739821;49736661;49739949	-;-;-;-	22368	1	0	3	0	4	0	0	0	0	1	0	0
ENSDARG00000041372	8;8	49741394;49746649	49754744;49754748	-;-	13355	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018914	8;8;8;8;8;8;8;8;8;8	49756277;49756899;49756904;49757373;49757463;49757552;49759642;49763497;49767495;49767495	49775387;49777472;49777472;49767402;49767130;49760843;49760612;49767199;49773888;49777436	-;-;-;-;-;-;-;-;-;-	21196	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000041376	8	49777569	49781218	+	3650	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059897	8;8;8	49789717;49789792;49812893	49876606;49830251;49830102	+;+;+	86890	0	1	4	1	4	0	0	0	0	0	0	0
ENSDARG00000105214	8;8	49892222;49896869	49946711;49920209	-;-	54490	0	0	1	1	1	0	0	0	0	0	0	0
ENSDARG00000097014	8	49939766	49946589	-	6824	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012378	8;8	49947816;49947816	49980415;49980406	+;+	32600	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000086866	8;8;8	49986391;49998738;49998738	50002512;50009843;50009843	+;+;+	23453	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000057465	8	50019600	50056761	-	37162	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000025672	8;8	50062030;50090473	50144188;50144214	-;-	82185	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000095867	8;8;8;8;8	50145361;50145363;50145364;50145365;50145366	50146846;50146848;50146882;50146852;50146850	-;-;-;-;-	1522	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095807	8	50154548	50159302	-	4755	0	0	0	0	0	0	0	0	1	0	1	0
ENSDARG00000038422	8	50162188	50191580	+	29393	0	0	0	0	1	0	0	0	0	1	0	0
ENSDARG00000073743	8	50202096	50229269	+	27174	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000078280	8;8	50268284;50269376	50270802;50270708	-;-	2519	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021232	8	50296213	50299303	-	3091	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003303	8	50334123	50357600	-	23478	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033594	8;8	50474521;50474581	50494149;50494135	-;-	19629	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000074828	8;8	50504386;50504449	50518777;50513597	+;+	14392	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081096	8	50529136	50529257	-	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106579	8	50531493	50536714	-	5222	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107065	8;8	50543063;50543063	50716967;50685236	+;+	173905	0	0	1	0	1	0	0	0	0	1	0	0
ENSDARG00000089156	8	50738574	50744862	+	6289	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000088388	8	50754329	50789104	+	34776	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000099651	8	50824646	50851260	-	26615	0	0	0	0	0	3	1	0	0	0	0	0
ENSDARG00000078399	8	50851929	50899784	-	47856	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000068026	8	50900573	50951315	-	50743	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015887	8;8	50953106;50957357	50961865;50961527	+;+	8760	0	2	9	3	4	1	8	0	3	1	4	3
ENSDARG00000007359	8	50964754	50973867	+	9114	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000095922	8	50977784	50978977	+	1194	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021287	8	50979968	50992153	-	12186	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063159	8;8;8	50989899;50989996;50994529	51038019;50997453;51038519	+;+;+	48621	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000036999	8;8;8	51061532;51095971;51095971	51137818;51158521;51158521	+;+;+	96990	0	0	0	1	2	0	0	0	0	0	0	0
ENSDARG00000028071	8	51176368	51306736	-	130369	0	1	2	0	0	0	0	0	0	0	1	0
ENSDARG00000029556	8;8;8;8;8	51318826;51321800;51321802;51322482;51327556	51354310;51354244;51354281;51327902;51332970	-;-;-;-;-	35485	0	1	1	2	0	0	0	0	0	0	0	0
ENSDARG00000068098	8;8;8	51355083;51355088;51358821	51362902;51362900;51362582	-;-;-	7820	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041362	8	51364448	51380769	-	16322	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041358	8	51388779	51418277	-	29499	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011027	8;8;8;8;8;8;8	51444068;51447832;51447967;51447967;51447967;51448031;51485373	51537924;51537939;51520650;51520650;51520650;51520615;51520548	-;-;-;-;-;-;-	93872	0	0	1	0	0	0	0	0	0	1	0	0
ENSDARG00000041350	8	51586595	51592757	-	6163	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021209	8;8;8	51599954;51600038;51600120	51612640;51612629;51612623	-;-;-	12687	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000005780	8	51648274	51649401	-	1128	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088807	8	51721252	51740102	+	18851	0	1	0	0	0	1	0	0	0	0	0	0
ENSDARG00000007329	8	51747378	51767075	-	19698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079326	8;8;8	51792004;51793205;51902764	51947356;51947135;51947133	-;-;-	155353	0	0	0	0	1	2	0	0	0	0	0	0
ENSDARG00000094868	8	51793205	51820055	-	26851	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039229	8;8	51948490;51949732	51967988;51968033	-;-	19544	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000025013	8;8	51972150;51972439	52004155;52000468	+;+	32006	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000039225	8;8;8;8	52005808;52005811;52005811;52005815	52105234;52105167;52105167;52105167	-;-;-;-	99427	0	1	2	0	4	1	0	0	1	0	0	0
ENSDARG00000007369	8;8;8;8	52121215;52121216;52121388;52239745	52243593;52156580;52243586;52243586	-;-;-;-	122379	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000104073	8	52175332	52176435	+	1104	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015057	8	52297546	52311270	+	13725	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000016016	8;8	52328019;52328048	52363884;52363827	+;+	35866	0	2	1	0	0	0	0	0	0	0	0	0
ENSDARG00000077120	8	52391031	52418117	+	27087	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011208	8	52419834	52426519	-	6686	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000016044	8	52428965	52447460	+	18496	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015657	8	52455806	52459439	+	3634	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078176	8	52463732	52486700	-	22969	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102758	8	52492444	52504152	+	11709	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102075	8;8	52504953;52517047	52523442;52523264	+;+	18490	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102599	8	52528895	52543349	+	14455	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000086906	8;8;8;8;8	52544596;52544602;52544644;52544645;52544648	52561365;52561664;52557099;52548305;52550146	+;+;+;+;+	17069	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099294	8;8;8;8;8	52560413;52563928;52563948;52564236;52568730	52607966;52607960;52576484;52571162;52576379	-;-;-;-;-	47554	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106960	8;8	52611095;52614964	52617773;52617773	+;+	6679	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099985	8	52633072	52644771	+	11700	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103676	8;8	52651212;52651214	52662609;52661410	+;+	11398	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099128	8	52716686	52725743	+	9058	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098591	8	52726939	52729618	-	2680	1	2	7	3	3	1	0	0	0	1	0	0
ENSDARG00000102778	8;8	52745814;52747136	52758875;52758848	-;-	13062	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103067	8;8	52802704;52802720	52839888;52843668	+;+	40965	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000103176	8;8;8	52847150;52851724;52864752	52873008;52884763;52874977	-;-;-	37614	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101508	8;8	52901936;52902002	52952241;52923557	-;-	50306	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000098215	8	52965539	53002401	+	36863	0	1	2	1	1	0	0	0	0	0	0	0
ENSDARG00000090547	8	52977391	52977508	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100136	8	53008617	53021010	+	12394	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075917	8;8;8;8;8;8	53026462;53325438;53325448;53333709;53335675;53367063	53483128;53328124;53382091;53364098;53342660;53377183	+;+;+;+;+;+	456667	0	0	3	0	4	0	0	0	0	0	0	0
ENSDARG00000080758	8	53144960	53145038	+	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081534	8	53145100	53145185	+	86	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096224	8	53161972	53165510	-	3539	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006577	8	53173122	53183438	+	10317	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098313	8;8;8	53174521;53174521;53186341	53190958;53190958;53190961	+;+;+	16441	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095879	8	53201936	53218175	+	16240	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076218	8;8	53228602;53228801	53230114;53229628	-;-	1513	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042477	8;8;8	53241348;53241699;53241700	53261505;53263489;53245847	+;+;+	22142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041306	8	53264632	53273514	+	8883	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078215	8;8	53272194;53273149	53288487;53290866	-;-	18673	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003181	8;8	53292423;53296801	53301104;53301060	-;-	8682	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059763	8;8;8	53303790;53306500;53310710	53320104;53316921;53312181	-;-;-	16315	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090454	8	53391371	53453660	+	62290	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101589	8;8;8	53464356;53464374;53482862	53483663;53483663;53483663	+;+;+	19308	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100304	8	53493401	53509022	-	15622	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100823	8;8;8;8;8	53503673;53555749;53555749;53558217;53559712	53561072;53560102;53561070;53561060;53561065	-;-;-;-;-	57400	0	0	0	0	0	0	1	0	0	1	0	0
ENSDARG00000100171	8	53514847	53516948	+	2102	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103610	8;8	53536644;53552145	53553908;53553949	-;-	17306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000013009	8	53586828	53594380	-	7553	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000043079	8	53595810	53614159	+	18350	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000102546	8;8	53615204;53616550	53627383;53626472	-;-	12180	0	1	0	0	1	0	0	0	0	0	0	0
ENSDARG00000104462	8	53629632	53635530	-	5899	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070145	8;8;8;8;8;8	53647269;53647271;53647272;53647895;53649099;53659982	53667665;53652390;53653579;53667665;53652428;53662836	+;+;+;+;+;+	20397	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000002193	8	53668767	53670321	-	1555	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000020982	8;8;8;8	53674394;53674396;53683618;53685049	53696171;53696387;53686628;53697273	+;+;+;+	22880	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088062	8	53698902	53700887	-	1986	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108139	8;8;8	53704241;53704241;53704241	53706682;53706682;53706682	+;+;+	2442	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108414	8	53715640	53717379	-	1740	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106018	8	53734073	53833820	+	99748	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104973	8;8	53774616;53840395	53850933;53850845	-;-	76318	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098742	8	53810398	53819340	-	8943	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044490	8	53899963	53905020	-	5058	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000008703	8	53981770	53999263	+	17494	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000106027	8;8;8	54012750;54012750;54012750	54032820;54032820;54032820	+;+;+	20071	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103665	8;8	54034356;54034356	54053810;54053810	+;+	19455	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105863	8	54076138	54088849	+	12712	0	0	0	0	0	0	0	0	0	0	0	0
